Wall time,Step,Value
1751711279.4724627,15360,-3.5486767292022705
1751711471.5884745,48640,1.107920527458191
1751711563.1630428,64000,1.1697666645050049
1751711792.0190115,104960,3.1944327354431152
1751711822.186003,110080,3.7530767917633057
1751711865.1896317,117760,3.9005043506622314
1751711893.7912657,122880,3.946009635925293
1751711969.5411334,138240,4.981592655181885
1751712011.3677292,145920,5.203054428100586
1751712211.0804076,184320,7.418008327484131
1751712249.445308,192000,7.667898178100586
1751712531.7504225,243200,6.593507289886475
1751712644.9562695,263680,6.779209136962891
1751712688.4041781,271360,6.627762794494629
1751712702.893294,273920,6.612493991851807
1751712802.1485074,291840,6.510161399841309
1751712983.5680037,325120,5.8481974601745605
1751713158.4523585,358400,3.2096469402313232
1751713307.5849051,386560,2.8122928142547607
1751713372.8397243,399360,3.2340099811553955
1751713412.093414,407040,4.040767192840576
1751713532.1058304,430080,4.84981632232666
1751713545.2665167,432640,5.5049309730529785
1751713681.7275686,458240,5.7013139724731445
1751713748.700528,471040,5.832425594329834
1751713778.7207918,476160,5.644582748413086
1751713794.4545527,478720,6.0827155113220215
1751713851.5986633,488960,6.7493896484375
1751713959.2172785,509440,6.987558364868164
1751714067.2882907,529920,7.541869163513184
1751714079.229993,532480,7.782668113708496
1751714142.703957,545280,7.416611194610596
1751714291.1946104,573440,8.162095069885254
1751714376.255022,588800,7.8694748878479
1751714442.2715797,601600,7.472028732299805
1751714487.1010468,609280,7.251001358032227
1751714660.2708504,640000,8.427834510803223
1751714755.073239,655360,7.852494239807129
1751714818.5599902,668160,7.00992488861084
1751714915.710566,686080,7.256237030029297
1751714977.9982219,696320,7.334382057189941
1751715009.0765402,701440,7.348052501678467
1751715253.7708564,750080,7.303928852081299
1751715320.5592086,762880,7.577136993408203
1751715334.9380715,765440,7.595161437988281
1751715409.9912648,778240,6.746661186218262
1751715488.8185909,791040,7.560831546783447
1751715519.8358185,796160,7.3279032707214355
1751715632.8946044,816640,7.63850212097168
1751715648.255593,819200,7.971290588378906
1751715794.961511,847360,8.483530044555664
1751715908.6399262,870400,9.210123062133789
1751716016.378343,890880,8.398782730102539
1751716240.418233,931840,8.14727783203125
1751716291.6464288,942080,7.791217803955078
1751716441.8447454,967680,6.738639831542969
1751717048.8364215,1080320,7.5562896728515625
1751717060.8120344,1082880,7.644599914550781
1751717173.531362,1103360,6.959634780883789
1751717318.093191,1126400,6.106858253479004
1751717347.2965145,1131520,6.222850322723389
1751717361.553063,1134080,6.678550720214844
1751717402.5195959,1141760,7.2347846031188965
1751717486.2214472,1157120,8.044986724853516
1751717605.382852,1180160,7.305185317993164
1751717645.4572403,1187840,7.735299587249756
1751717658.3537946,1190400,7.538363456726074
1751717799.675039,1216000,9.078023910522461
1751718036.4226322,1259520,8.64074420928955
1751718062.5659664,1264640,8.052154541015625
1751718251.5675056,1300480,6.387654781341553
1751718315.1179247,1313280,6.935902118682861
1751718339.574683,1318400,7.236948013305664
1751718379.7666276,1326080,7.185798168182373
1751718487.9091914,1346560,7.536722183227539
1751718575.3101645,1361920,7.09284782409668
1751718602.1857996,1367040,6.609936714172363
1751718646.527331,1374720,6.536890506744385
1751718729.7279768,1390080,6.498487949371338
1751718793.8622816,1402880,5.872351169586182
1751718934.9695847,1428480,6.311797618865967
1751719011.818184,1443840,6.776073455810547
1751719097.5573418,1459200,6.426222801208496
1751719153.6846766,1469440,8.13888931274414
1751719234.4132867,1484800,8.963301658630371
1751719263.6131847,1489920,9.773173332214355
1751719301.192472,1497600,9.831985473632812
1751719326.918346,1502720,8.73002815246582
1751719340.7196417,1505280,8.46552562713623
1751719404.3821645,1518080,8.51917839050293
1751719416.4631002,1520640,8.82451057434082
1751719539.0001593,1543680,8.110260009765625
1751719665.2733414,1564160,7.7730536460876465
1751719729.5773716,1576960,7.979250907897949
1751719796.5102508,1589760,8.230596542358398
1751719821.1524935,1594880,7.91790771484375
1751719975.1447275,1625600,7.440811634063721
1751720075.8618443,1643520,8.034377098083496
1751720088.2004,1646080,8.577069282531738
1751720113.538808,1651200,7.937735557556152
1751720139.7234173,1656320,8.23646068572998
1751720152.7386308,1658880,8.22626781463623
1751720182.654821,1664000,8.91610050201416
1751720348.4920888,1694720,9.70184326171875
1751720387.4061384,1702400,8.069609642028809
1751720441.1581864,1712640,8.213847160339355
1751720482.9003718,1720320,7.758616924285889
1751720521.6082578,1728000,7.574234485626221
1751720574.013168,1738240,7.772654056549072
1751720588.2153533,1740800,7.305979251861572
1751720642.423967,1751040,6.962737083435059
1751720707.2887902,1763840,7.355586051940918
1751720859.676985,1792000,7.772199630737305
1751720946.941147,1809920,8.477499008178711
1751721056.2993646,1830400,8.622017860412598
1751721111.4932058,1840640,8.11080551147461
1751721158.5480623,1848320,8.437328338623047
1751721175.5842962,1850880,8.316242218017578
1751721190.1064653,1853440,8.316242218017578
1751721281.3250015,1871360,7.8435869216918945
1751721365.1558552,1886720,7.892540454864502
1751721394.0539699,1891840,8.324568748474121
1751721408.5228972,1894400,8.244599342346191
1751721462.635057,1904640,7.455803394317627
1751721522.3866467,1914880,8.731791496276855
1751721581.4252062,1925120,8.338813781738281
1751721597.7054148,1927680,8.465604782104492
1751721648.4588842,1937920,7.127285003662109
1751721782.135408,1960960,6.083004951477051
1751721831.1482835,1971200,7.432890892028809
1751721843.9568381,1973760,7.615594387054443
1751721856.7910984,1976320,6.484318256378174
1751721882.2496853,1981440,6.65442419052124
1751721894.4802547,1984000,6.847837924957275
1751721969.4575176,1999360,8.555413246154785
1751722023.3050787,2009600,7.57496452331543
1751722037.985084,2012160,7.123291015625
1751722065.410773,2017280,6.356966018676758
1751722093.1927764,2022400,6.8063201904296875
1751722140.9335263,2030080,7.002223491668701
1751722156.9086144,2032640,6.712611198425293
1751722172.796582,2035200,6.3636956214904785
1751722225.8216348,2045440,7.595993518829346
1751722280.4435248,2055680,8.183148384094238
1751722352.4252875,2068480,8.694493293762207
1751722364.43005,2071040,8.968070030212402
1751722376.4482944,2073600,8.950599670410156
1751722732.67125,2132480,7.333542346954346
1751722788.3514016,2142720,7.630166530609131
1751722812.2999165,2147840,7.541906833648682
1751722877.2868361,2160640,7.383020401000977
1751723248.0119522,2222080,8.953125953674316
1751723278.1525903,2227200,7.668895721435547
1751723354.8084843,2240000,7.768013954162598
1751723384.6406963,2245120,8.316509246826172
1751723444.3709679,2255360,8.194184303283691
1751723470.3139577,2260480,8.232728004455566
1751723594.040118,2280960,8.358865737915039
1751723688.257571,2296320,9.973745346069336
1751723748.4007258,2306560,9.132375717163086
1751723838.4715166,2324480,9.473187446594238
1751723864.8978379,2329600,8.230618476867676
1751723946.4887376,2344960,7.450383186340332
1751723973.8318038,2350080,6.730025291442871
1751724019.4426463,2357760,6.980282783508301
1751724065.153859,2365440,7.329608917236328
1751724171.472553,2385920,6.582775115966797
1751724185.176567,2388480,6.970405101776123
1751724230.0849617,2396160,8.165908813476562
1751724340.5597653,2414080,8.273303985595703
1751724383.498866,2421760,9.766692161560059
1751724527.0124876,2444800,8.666205406188965
1751724591.9657104,2455040,6.207747459411621
1751724637.178279,2462720,6.445889949798584
1751724649.1580367,2465280,6.937735080718994
1751724779.6894243,2488320,7.192098617553711
1751724794.905507,2490880,7.60898494720459
1751724850.585157,2501120,7.739778518676758
1751724876.0670989,2506240,8.11795425415039
1751724889.8037615,2508800,8.230167388916016
1751724938.3398683,2519040,10.029451370239258
1751724950.508979,2521600,10.655145645141602
1751724991.4333868,2529280,9.613459587097168
1751725004.7408829,2531840,9.602762222290039
1751725102.044936,2552320,8.5569486618042
1751725158.4634187,2562560,8.015869140625
1751725185.35529,2567680,7.965724468231201
1751725209.817259,2572800,7.7071146965026855
1751725223.9607377,2575360,6.793527603149414
1751725351.479218,2598400,6.518068313598633
1751725400.7579405,2606080,5.979022026062012
1751725523.1464276,2626560,4.821773052215576
1751725549.7171388,2631680,5.041012763977051
1751725678.3047118,2657280,5.499222278594971
1751725783.0612268,2675200,6.127715587615967
1751725992.949882,2708480,7.483847141265869
1751726080.7374337,2723840,8.113195419311523
1751726122.1329265,2731520,7.6325860023498535
1751726149.0865731,2736640,8.064446449279785
1751726208.8530414,2746880,8.757041931152344
1751726268.0988524,2757120,8.934372901916504
1751726296.6284635,2762240,9.019861221313477
1751726370.2206326,2775040,8.701218605041504
1751726383.0039625,2777600,8.529458999633789
1751726505.4172976,2800640,7.226428031921387
1751726580.7354572,2816000,8.077414512634277
1751726631.1189594,2826240,7.637650489807129
1751726644.217507,2828800,8.163612365722656
1751726783.6886559,2854400,8.473099708557129
1751726856.1672833,2867200,9.12669849395752
1751727062.6986318,2903040,8.270715713500977
1751727094.9682968,2908160,8.36316967010498
1751727380.6068819,2959360,8.983845710754395
1751727395.9338298,2961920,9.370084762573242
1751727447.854677,2972160,10.310832023620605
1751727462.407132,2974720,10.084884643554688
