Wall time,Step,Value
1751680595.158415,15360,-1.8578648567199707
1751680609.8638842,17920,-2.287584066390991
1751680664.9161317,28160,-0.7959649562835693
1751680676.064408,30720,-0.9713125228881836
1751680701.546485,35840,0.11510474979877472
1751680713.625267,38400,-0.15699705481529236
1751680726.1599588,40960,-0.41080352663993835
1751680767.91917,48640,0.2933279871940613
1751680782.5310478,51200,0.38846027851104736
1751680797.6805484,53760,0.25844261050224304
1751680855.6591372,64000,0.8024399876594543
1751680966.6033745,87040,3.5145978927612305
1751680981.1092234,89600,3.6194465160369873
1751681005.899064,94720,3.810849905014038
1751681058.5761757,104960,4.001471042633057
1751681083.9512675,110080,3.966031551361084
1751681112.9152186,115200,3.9315545558929443
1751681128.2794185,117760,3.523857831954956
1751681153.2621431,122880,3.347180128097534
1751681180.2817867,128000,2.6859219074249268
1751681192.2425528,130560,3.1673803329467773
1751681230.165782,138240,2.23797345161438
1751681244.0159817,140800,2.4733715057373047
1751681257.2662988,143360,2.7435336112976074
1751681271.7814186,145920,2.623770236968994
1751681286.7213652,148480,2.5528502464294434
1751681326.2380593,156160,2.4918301105499268
1751681337.8387773,158720,2.6515636444091797
1751681362.12783,163840,2.618804454803467
1751681386.893825,168960,2.700429916381836
1751681398.767641,171520,3.085415840148926
1751681412.820926,174080,3.375699996948242
1751681428.251924,176640,3.1540024280548096
1751681470.1328921,184320,3.378446102142334
1751681484.9575353,186880,3.31052303314209
1751681498.9624932,189440,3.5007834434509277
1751681514.390767,192000,3.2791895866394043
1751681543.941262,197120,3.4368643760681152
1751681585.366594,204800,2.729074478149414
1751681648.878807,217600,3.1425912380218506
1751681661.8424435,220160,3.382510185241699
1751681676.799636,222720,3.234773635864258
1751681692.1815062,225280,3.111318349838257
1751681706.925674,227840,3.1659834384918213
1751681721.55359,230400,3.3857522010803223
1751681795.2348676,243200,3.269756555557251
1751681900.9466717,263680,3.34344220161438
1751681938.4534917,271360,2.308357000350952
1751681950.2978325,273920,2.1091785430908203
1751682056.1980934,291840,1.8568532466888428
1751682097.0813963,299520,2.2571587562561035
1751682123.7694438,304640,1.9900215864181519
1751682135.660259,307200,2.835496664047241
1751682147.6186686,309760,2.577249050140381
1751682194.0884306,320000,2.559144973754883
1751682206.3063197,322560,2.027377128601074
1751682222.6343067,325120,2.1481893062591553
1751682259.5749733,332800,2.4136435985565186
1751682273.6920774,335360,2.3336968421936035
1751682367.497011,353280,2.1668519973754883
1751682391.9817748,358400,2.3833401203155518
1751682416.8546069,363520,2.255760669708252
1751682429.7817776,366080,2.4889891147613525
1751682442.3798113,368640,2.5458953380584717
1751682454.3525777,371200,2.5534517765045166
1751682502.972165,381440,2.113770008087158
