Wall time,Step,Value
1751689982.3101695,1735680,4.309678554534912
1751689998.7331488,1738240,4.64952278137207
1751690014.4055035,1740800,4.767171382904053
1751690040.4438622,1745920,4.780330657958984
1751690054.4649,1748480,4.781376361846924
1751690067.810714,1751040,4.210410118103027
1751690082.1308916,1753600,4.210410118103027
1751690098.5275207,1756160,4.194559097290039
1751690114.6378148,1758720,4.178398609161377
1751690146.2618167,1763840,3.7674007415771484
1751690162.064884,1766400,3.686067819595337
1751690210.745928,1774080,3.365609884262085
1751690275.1260798,1784320,3.4673876762390137
1751690323.6151154,1792000,4.286959171295166
1751690339.9999259,1794560,4.905076503753662
1751690356.2267919,1797120,5.1784257888793945
1751690385.6987565,1802240,5.096901893615723
1751690399.2198906,1804800,5.532783508300781
1751690414.058264,1807360,5.698286056518555
1751690426.2824812,1809920,6.097218036651611
1751690451.0258622,1815040,6.195703983306885
1751690466.1767101,1817600,6.2109599113464355
1751690481.922629,1820160,6.426894187927246
1751690541.7642376,1830400,6.4319610595703125
1751690597.3088667,1840640,6.622541904449463
1751690612.8037307,1843200,5.982324600219727
1751690642.644728,1848320,5.784190654754639
1751690657.0679762,1850880,4.213252067565918
1751690672.1720564,1853440,4.064334392547607
1751690688.4205155,1856000,3.7981560230255127
1751690704.2617342,1858560,3.9768712520599365
1751690718.9065812,1861120,4.1131463050842285
1751690763.2496552,1868800,5.369543075561523
1751690775.7951767,1871360,5.508097171783447
1751690790.6707437,1873920,5.546026706695557
1751690868.0779943,1886720,5.408927917480469
1751690897.0156674,1891840,5.499876499176025
1751690912.2312028,1894400,6.147284984588623
1751690925.261419,1896960,6.051001071929932
1751690938.2029982,1899520,5.689604759216309
1751690971.2533937,1904640,5.988577365875244
1751691009.6252575,1912320,6.363675117492676
1751691022.4106138,1914880,6.476635932922363
1751691062.413071,1922560,6.906243801116943
1751691078.0069342,1925120,5.242166042327881
1751691092.6135385,1927680,5.242166042327881
1751691119.7622745,1932800,5.379964351654053
1751691145.866518,1937920,5.391816139221191
1751691187.2619715,1945600,4.463279724121094
1751691202.0021803,1948160,4.23067045211792
1751691230.2074418,1953280,4.229355812072754
1751691275.2563975,1960960,3.9934422969818115
1751691290.5246754,1963520,3.7682480812072754
1751691304.9194791,1966080,3.402984142303467
1751691335.1311653,1971200,2.858776330947876
1751691350.122762,1973760,2.5396065711975098
1751691366.9696398,1976320,2.8797361850738525
1751691399.6689818,1981440,3.2235233783721924
1751691416.0613682,1984000,3.0456912517547607
1751691432.399646,1986560,3.2218174934387207
1751691486.45403,1996800,3.1895699501037598
1751691500.2254128,1999360,3.5590028762817383
1751691558.6594505,2009600,5.301393985748291
1751691574.628843,2012160,5.618472099304199
1751691599.8091543,2017280,5.978187084197998
1751691626.3893623,2022400,6.088840484619141
1751691651.44273,2027520,6.575934410095215
1751691663.1539812,2030080,6.98345422744751
1751691675.2420435,2032640,6.999172210693359
1751691689.9333096,2035200,6.977480888366699
1751691705.494581,2037760,7.046997547149658
1751691721.6989143,2040320,7.000144004821777
1751691752.4470155,2045440,7.598109722137451
1751691779.1887689,2050560,7.53349494934082
1751691806.7853944,2055680,7.4768900871276855
1751691849.4946454,2063360,7.317574501037598
1751691862.8382976,2065920,7.422372341156006
1751691874.701182,2068480,7.423661708831787
1751691886.754135,2071040,7.012084484100342
1751691900.1169765,2073600,6.719764232635498
1751691946.812724,2083840,4.852688312530518
1751691970.2262986,2088960,5.136280059814453
1751691984.0782297,2091520,5.590800762176514
1751692009.997581,2096640,5.92088508605957
1751692051.349792,2104320,4.634986400604248
1751692082.6609132,2109440,4.595248222351074
1751692098.5293627,2112000,4.402212142944336
1751692113.5175474,2114560,4.445023059844971
1751692157.4452722,2122240,5.6573333740234375
1751692204.9322557,2129920,5.844660758972168
1751692220.3346043,2132480,6.351307392120361
1751692252.0241761,2137600,7.386837959289551
1751692281.244129,2142720,7.4794769287109375
1751692305.357289,2147840,7.707401752471924
1751692318.9292264,2150400,6.764986038208008
1751692369.6514854,2160640,6.527733325958252
1751692395.2721653,2165760,7.607972145080566
1751692407.4685178,2168320,7.868010520935059
1751692421.9742503,2170880,8.038759231567383
1751692434.3917522,2173440,8.207625389099121
1751692473.6663933,2181120,7.010980606079102
1751692552.0250783,2196480,5.872969627380371
1751692580.1342514,2201600,5.8115315437316895
1751692594.3527555,2204160,5.787787914276123
1751692607.6440423,2206720,5.814821243286133
1751692619.9279737,2209280,5.866159439086914
1751692635.630965,2211840,6.032759189605713
1751692699.5062482,2222080,7.186984062194824
1751692730.0429213,2227200,5.94875955581665
1751692742.957209,2229760,5.997243881225586
1751692781.5497456,2237440,6.997897624969482
1751692796.5515647,2240000,7.298707962036133
1751692811.4417677,2242560,7.8972601890563965
1751692826.9042065,2245120,7.538395881652832
1751692842.2631009,2247680,7.680476665496826
1751692873.838241,2252800,7.660800457000732
1751692889.9221475,2255360,7.660800457000732
1751692904.7948759,2257920,7.801159858703613
1751692917.97839,2260480,7.964979648590088
1751692943.130539,2265600,7.973056316375732
1751692984.7116969,2273280,8.14942741394043
1751693016.6230385,2278400,6.663538455963135
1751693029.546821,2280960,6.66464376449585
1751693055.5767274,2286080,6.662895679473877
1751693068.6244915,2288640,6.836483478546143
1751693081.7590725,2291200,7.206647872924805
1751693108.7098153,2296320,7.180522441864014
1751693121.2236083,2298880,7.158095836639404
1751693148.4390566,2304000,5.138596057891846
1751693160.6875134,2306560,5.168054103851318
1751693253.2997386,2324480,6.913883686065674
1751693268.940809,2327040,6.165541648864746
1751693282.2986767,2329600,5.888733386993408
1751693294.6372352,2332160,5.442538261413574
1751693307.4757092,2334720,5.839465141296387
1751693320.9151976,2337280,6.513314723968506
1751693334.2180853,2339840,6.5770463943481445
1751693366.1309044,2344960,6.247228622436523
1751693382.2588072,2347520,6.26572322845459
1751693399.9409702,2350080,6.675936222076416
1751693447.8989277,2357760,7.492180347442627
1751693464.0829372,2360320,7.2208380699157715
1751693477.6393242,2362880,6.6896209716796875
1751693491.3944883,2365440,6.180735111236572
1751693523.3460917,2370560,6.004846096038818
1751693618.178414,2385920,5.711487293243408
1751693632.6910725,2388480,6.255042552947998
1751693648.08984,2391040,6.485597133636475
1751693677.1893132,2396160,6.320455551147461
1751693730.0161667,2406400,5.4764838218688965
1751693767.6184137,2414080,6.304128170013428
1751693814.5861464,2421760,6.424510478973389
1751693866.4289918,2432000,6.022158145904541
1751693903.884666,2439680,6.087853908538818
1751693918.2312791,2442240,6.067957401275635
1751693933.1457393,2444800,5.969723224639893
1751693965.1383655,2449920,5.78469705581665
1751693982.5110946,2452480,5.143805980682373
1751693998.767768,2455040,5.041372776031494
1751694030.210023,2460160,5.248190402984619
1751694046.0757575,2462720,5.334100246429443
1751694061.8159049,2465280,5.386541366577148
1751694078.1804395,2467840,5.230331897735596
1751694092.90368,2470400,5.354227066040039
1751694119.6627753,2475520,4.6121721267700195
1751694132.0552285,2478080,4.9100213050842285
1751694158.37906,2483200,5.758251190185547
1751694186.6569557,2488320,6.4804182052612305
1751694200.4550605,2490880,6.3879265785217285
1751694230.7749295,2496000,6.827320098876953
1751694258.9977643,2501120,7.231574535369873
1751694273.7499776,2503680,7.337333679199219
1751694288.017348,2506240,7.354015827178955
1751694300.5338302,2508800,7.650613784790039
1751694337.6793149,2516480,8.076951026916504
1751694350.3314402,2519040,8.776583671569824
1751694362.5468638,2521600,9.108550071716309
1751694403.9607928,2529280,8.662717819213867
1751694416.1007047,2531840,8.612942695617676
1751694520.9721956,2552320,7.9698662757873535
1751694558.1940684,2560000,7.511807441711426
1751694573.8835301,2562560,7.3694539070129395
1751694601.447019,2567680,7.404192924499512
1751694631.6336443,2572800,7.465610027313232
1751694645.3060496,2575360,6.372814178466797
1751694686.8368077,2583040,7.177194118499756
1751694700.874805,2585600,7.598886966705322
1751694731.6781874,2590720,7.696781635284424
1751694747.90777,2593280,7.724241256713867
1751694762.9196098,2595840,7.8028340339660645
1751694777.7108955,2598400,7.867640018463135
1751694824.1453683,2606080,7.804213523864746
1751694931.8342116,2626560,8.225762367248535
1751694944.7516518,2629120,8.317852973937988
1751694957.3508606,2631680,8.312304496765137
1751694984.4715655,2636800,8.471871376037598
1751695014.3678958,2641920,8.080913543701172
1751695030.21875,2644480,7.967365264892578
1751695046.3466444,2647040,7.673890113830566
1751695077.3219836,2652160,6.339357852935791
1751695106.006073,2657280,7.2500691413879395
1751695118.5425136,2659840,7.421714782714844
1751695131.2225254,2662400,7.157067775726318
1751695170.0340178,2670080,7.159701824188232
1751695183.5676215,2672640,7.352448463439941
1751695201.009504,2675200,6.566066741943359
1751695270.26539,2688000,7.122125625610352
1751695297.90594,2693120,7.379876613616943
1751695310.9223235,2695680,7.628080368041992
1751695339.6538472,2700800,7.543701171875
1751695352.1777031,2703360,7.694991111755371
1751695378.2947102,2708480,7.900146484375
1751695464.1892056,2723840,8.861865043640137
1751695481.3733945,2726400,7.874363899230957
1751695512.9501164,2731520,7.4438557624816895
1751695543.3756704,2736640,7.719998836517334
1751695606.3060715,2746880,7.497739315032959
1751695635.998466,2752000,7.462765216827393
1751695665.147431,2757120,7.8827385902404785
1751695695.1998818,2762240,8.215221405029297
1751695728.1678905,2767360,8.629987716674805
1751695754.0953126,2772480,9.813421249389648
1751695767.6252687,2775040,8.517643928527832
1751695779.7776742,2777600,8.540938377380371
1751695792.365786,2780160,8.779513359069824
1751695807.5633225,2782720,8.955833435058594
1751695869.5901735,2792960,9.267212867736816
1751695896.9006078,2798080,10.163692474365234
1751695911.4451537,2800640,8.716297149658203
1751695995.9434228,2816000,7.627373695373535
1751696021.1550684,2821120,7.111894607543945
1751696053.1260881,2826240,6.0529704093933105
1751696068.5524347,2828800,6.333738803863525
1751696081.0117168,2831360,6.36214017868042
1751696153.9211576,2846720,5.274578094482422
1751696194.29516,2854400,5.183780670166016
1751696219.4141622,2859520,5.183780670166016
1751696255.4910934,2867200,4.6038007736206055
1751696295.6712687,2874880,4.621379852294922
1751696311.0805771,2877440,3.6350879669189453
1751696340.5623426,2882560,3.8683724403381348
1751696355.811917,2885120,3.985799551010132
1751696372.0458975,2887680,3.7739601135253906
1751696388.1997962,2890240,3.9344093799591064
1751696420.8229935,2895360,4.051809310913086
1751696436.8044722,2897920,4.281911849975586
1751696470.1283505,2903040,3.760373115539551
1751696486.5554433,2905600,3.262505054473877
1751696501.8132837,2908160,3.1703274250030518
1751696546.8199427,2915840,3.91335391998291
1751696561.64625,2918400,4.296911239624023
1751696591.4550369,2923520,4.8925347328186035
1751696692.7831502,2944000,6.522953987121582
1751696707.709302,2946560,6.763976097106934
1751696722.9911678,2949120,6.791224479675293
1751696736.3012364,2951680,6.196863174438477
1751696775.195717,2959360,7.294285774230957
1751696787.0318236,2961920,7.387210845947266
1751696799.205301,2964480,8.180503845214844
1751696840.190318,2972160,8.913823127746582
1751696854.0312114,2974720,8.843196868896484
1751696868.4003432,2977280,7.764618873596191
1751696910.9191613,2984960,7.967065334320068
1751697068.1675384,3015680,7.315430164337158
1751697105.6482368,3023360,7.370036602020264
1751697133.6108055,3028480,7.061922550201416
1751697145.4772582,3031040,7.061922550201416
1751697173.15802,3036160,6.80967903137207
1751697189.177824,3038720,6.820621490478516
1751697205.064497,3041280,6.808030605316162
1751697231.8047917,3046400,6.449666500091553
1751697276.7110124,3054080,4.106131076812744
1751697292.300093,3056640,4.163383960723877
1751697305.716141,3059200,4.362400531768799
1751697317.8157735,3061760,4.362400531768799
1751697332.1160758,3064320,4.79835319519043
1751697345.7526865,3066880,5.289531230926514
1751697359.7272253,3069440,5.289531230926514
1751697373.459204,3072000,5.431066513061523
1751697400.6173108,3077120,3.7365822792053223
1751697431.3600073,3082240,3.657658100128174
1751697447.319923,3084800,3.826714038848877
1751697476.9151452,3089920,4.27508544921875
1751697504.0856578,3095040,4.9014739990234375
1751697529.1906388,3100160,4.670136451721191
1751697542.81312,3102720,4.609780788421631
1751697557.5053334,3105280,4.5999016761779785
1751697570.1938372,3107840,4.798059463500977
1751697584.8935533,3110400,5.149526596069336
1751697597.0979145,3112960,5.735720634460449
1751697652.3784475,3123200,6.530987739562988
1751697725.8197513,3136000,7.5673933029174805
1751697740.5988882,3138560,7.791106700897217
1751697773.3429127,3143680,7.865521430969238
1751697788.5019836,3146240,8.186272621154785
1751697803.6017067,3148800,8.510102272033691
1751697852.0782855,3156480,8.290448188781738
1751697868.173748,3159040,8.00510311126709
1751697882.521701,3161600,7.982395172119141
1751697913.0665307,3166720,8.553101539611816
1751697957.0293865,3174400,8.755963325500488
1751698006.2636414,3182080,7.790890693664551
1751698037.183421,3187200,8.393385887145996
1751698064.6248775,3192320,8.601959228515625
1751698079.3776712,3194880,8.781929016113281
1751698112.373163,3200000,7.622391700744629
1751698126.4119074,3202560,7.646395683288574
1751698171.079042,3210240,7.462188243865967
1751698186.9416575,3212800,7.538005352020264
1751698201.1391592,3215360,7.875186443328857
1751698229.0887125,3220480,8.465068817138672
1751698241.7370617,3223040,8.570703506469727
1751698255.3071744,3225600,7.630632400512695
1751698278.9903777,3230720,7.707622051239014
1751698291.9465594,3233280,7.7832841873168945
1751698306.4219744,3235840,7.786547660827637
1751698318.7748334,3238400,7.975107669830322
1751698332.005298,3240960,7.986123085021973
1751698344.4091249,3243520,7.986123085021973
1751698408.7031121,3256320,7.499392986297607
1751698422.7625928,3258880,7.722474098205566
1751698447.6418474,3264000,8.063390731811523
1751698500.732539,3274240,9.19942855834961
1751698514.0273457,3276800,7.268019199371338
1751698541.219913,3281920,7.543450355529785
1751698597.6645384,3292160,7.904904842376709
1751698623.6388443,3297280,7.72113037109375
