Wall time,Step,Value
1751680596.62337,15360,-3.7428903579711914
1751680610.6840947,17920,-3.1186985969543457
1751680673.1093197,28160,0.23586730659008026
1751680687.0096648,30720,0.1522807627916336
1751680711.7009041,35840,-0.01036281231790781
1751680724.0301995,38400,0.2836577296257019
1751680735.782193,40960,0.3530137836933136
1751680763.7381697,46080,-0.20906580984592438
1751680776.0008302,48640,0.22790877521038055
1751680790.775676,51200,0.40626510977745056
1751680804.2672896,53760,0.5012833476066589
1751680857.3170762,64000,2.0136289596557617
1751680976.6782377,87040,3.6640429496765137
1751680990.649626,89600,4.008963108062744
1751681021.285135,94720,4.095463752746582
1751681060.9832258,102400,4.465493679046631
1751681075.4738572,104960,3.8131046295166016
1751681104.058192,110080,4.095582008361816
1751681135.0892956,115200,3.9634852409362793
1751681149.8992293,117760,3.850848436355591
1751681179.8795009,122880,4.0533447265625
1751681209.849377,128000,3.5538995265960693
1751681223.4240758,130560,3.482309103012085
1751681262.888302,138240,3.2588396072387695
1751681274.9043572,140800,3.001577854156494
1751681286.7586987,143360,2.874105215072632
1751681298.5444512,145920,2.9248156547546387
1751681311.4339077,148480,3.1458332538604736
1751681359.6053267,156160,2.9488413333892822
1751681374.6499772,158720,2.8517568111419678
1751681399.5913494,163840,2.3771486282348633
1751681425.6461802,168960,2.308677911758423
1751681439.87872,171520,1.5841050148010254
1751681455.252343,174080,1.890660047531128
1751681470.5811708,176640,1.6946088075637817
1751681508.6988328,184320,1.7523752450942993
1751681520.6571426,186880,1.6028470993041992
1751681532.4209306,189440,1.7630763053894043
1751681544.5353367,192000,2.049557685852051
1751681569.0329986,197120,2.1601521968841553
1751681608.3500283,204800,2.569499969482422
1751681677.8426347,217600,3.226976156234741
1751681693.2272336,220160,3.4241466522216797
1751681706.1429572,222720,3.4438986778259277
1751681722.5698235,225280,3.555325508117676
1751681736.784508,227840,3.2066121101379395
1751681751.239013,230400,3.3794045448303223
1751681816.8670084,243200,4.648885726928711
1751681923.4737291,263680,5.797907829284668
1751681968.8402739,271360,6.645406723022461
1751681984.3279786,273920,6.608433246612549
1751682094.2025337,291840,6.041850566864014
1751682141.074633,299520,6.210351943969727
1751682171.4726727,304640,5.8833794593811035
1751682187.2930744,307200,5.5345869064331055
1751682203.238535,309760,5.298650741577148
1751682267.138429,320000,4.489132404327393
1751682282.9435604,322560,4.570326328277588
1751682300.0993075,325120,4.167149066925049
1751682344.5839243,332800,3.651996612548828
1751682359.1730883,335360,3.3775579929351807
1751682404.4982266,343040,3.7708723545074463
1751682459.6114163,353280,2.950348138809204
1751682483.4812465,358400,3.0406782627105713
1751682508.5959773,363520,2.499258518218994
1751682520.4904785,366080,2.3117339611053467
1751682532.5092158,368640,2.361952066421509
1751682544.833615,371200,2.543937921524048
1751682598.5276084,381440,3.1380364894866943
1751682622.9192202,386560,3.7377490997314453
1751682657.4996603,394240,4.264147758483887
1751682669.151041,396800,4.291866302490234
1751682681.5100944,399360,4.522719383239746
1751682706.4247324,404480,4.340719699859619
1751682718.2792094,407040,4.374279499053955
1751682730.213952,409600,4.977086544036865
1751682770.1172376,417280,5.453254699707031
1751682796.3104901,422400,5.534135341644287
1751682809.7617908,424960,5.9894819259643555
1751682838.9468477,430080,6.143733024597168
1751682850.6626267,432640,6.100136756896973
1751682888.1509647,440320,5.909444808959961
1751682956.5408962,453120,5.51157808303833
1751682969.2199686,455680,5.581079006195068
1751682981.51348,458240,5.827882766723633
1751683011.0437021,463360,6.21683406829834
1751683025.068243,465920,5.577850818634033
